chr	start	end	size	artal	enhid
chr1	208209795	208210401	607	14	13783
chr1	210592658	210593155	498	14	13784
chr1	221099318	221099822	505	14	13785
chr1	223307145	223307800	656	14	13786
chr1	224361229	224361729	501	14	13787
chr1	229003322	229003944	623	14	13788
chr1	229407655	229408219	565	14	13789
chr1	231461951	231462366	416	14	13790
chr1	231584751	231585301	551	14	13791
chr1	231983579	231984193	615	14	13792
chr1	233737893	233738405	513	14	13793
chr1	239606159	239606869	711	14	13794
chr1	239941622	239942159	538	14	13795
chr1	240851029	240851529	501	14	13796
chr1	244816093	244816704	612	14	13797
chr10	4778301	4778919	619	14	13798
chr10	6233945	6234504	560	14	13799
chr10	8431400	8432254	855	14	13800
chr10	13670878	13671609	732	14	13801
chr10	13858538	13859109	572	14	13802
chr10	17034640	17035262	623	14	13803
chr10	18927312	18927850	539	14	13804
chr10	21473159	21473664	506	14	13805
chr10	22904539	22905072	534	14	13806
chr10	24518762	24519259	498	14	13807
chr10	24552059	24552560	502	14	13808
chr10	31863459	31863890	432	14	13809
chr10	32325789	32326401	613	14	13810
chr10	32982212	32982890	679	14	13811
chr10	33921226	33921738	513	14	13812
chr10	46206609	46207091	483	14	13813
chr10	63217759	63218322	564	14	13814
chr10	63561539	63562050	512	14	13815
chr10	65389759	65390951	1193	14	13816
chr10	68739709	68740290	582	14	13817
chr10	68874722	68875245	524	14	13818
chr10	69563209	69563812	604	14	13819
chr10	74846600	74847172	573	14	13820
chr10	75531928	75532889	962	14	13821
chr10	77442928	77443438	511	14	13822
chr10	81927750	81928289	540	14	13823
chr10	91133959	91134506	548	14	13824
chr10	93315124	93315706	583	14	13825
chr10	93368256	93368862	607	14	13826
chr10	95020805	95021309	505	14	13827
chr10	98035709	98036188	480	14	13828
chr10	102851689	102852195	507	14	13829
chr10	111745501	111745989	489	14	13830
chr10	114538859	114539401	543	14	13831
chr10	114666612	114667138	527	14	13832
chr10	115981800	115982272	473	14	13833
chr10	127313422	127313909	488	14	13834
chr10	130403439	130403912	474	14	13835
chr11	2118367	2119034	668	14	13836
chr11	3021606	3022212	607	14	13837
chr11	9385830	9386354	525	14	13838
chr11	13666667	13667247	581	14	13839
chr11	24753056	24753617	562	14	13840
chr11	24850384	24850949	566	14	13841
chr11	31034211	31034764	554	14	13842
chr11	32588954	32589534	581	14	13843
chr11	42488053	42488612	560	14	13844
chr11	44162317	44162712	396	14	13845
chr11	45864854	45865446	593	14	13846
chr11	47281561	47282112	552	14	13847
chr11	56851046	56851567	522	14	13848
chr11	57393437	57393934	498	14	13849
chr11	61813214	61813827	614	14	13850
chr11	62003562	62004162	601	14	13851
chr11	65254754	65255662	909	14	13852
chr11	69460296	69461112	817	14	13853
chr11	75403611	75404180	570	14	13854
chr11	82803829	82804362	534	14	13855
chr11	82871287	82872043	757	14	13856
chr11	86884252	86884862	611	14	13857
chr11	93050236	93050808	573	14	13858
chr11	96044096	96044635	540	14	13859
chr11	96062461	96062917	457	14	13860
chr11	99659143	99659656	514	14	13861
chr11	102921136	102921662	527	14	13862
chr11	105998284	105998846	563	14	13863
chr11	106018513	106019067	555	14	13864
chr11	110078036	110078667	632	14	13865
chr11	110176196	110176762	567	14	13866
chr11	111618679	111619249	571	14	13867
chr11	115766445	115766961	517	14	13868
chr11	117588512	117589054	543	14	13869
chr11	118236995	118237537	543	14	13870
chr11	118384712	118385263	552	14	13871
chr11	128751204	128751756	553	14	13872
chr12	543019	543522	504	14	13873
chr12	5987675	5988125	451	14	13874
chr12	10366959	10367472	514	14	13875
chr12	18395547	18396072	526	14	13876
chr12	21116519	21117166	648	14	13877
chr12	26081774	26082372	599	14	13878
chr12	26266016	26266625	610	14	13879
chr12	27285916	27286548	633	14	13880
chr12	46591654	46592131	478	14	13881
chr12	47641109	47641672	564	14	13882
chr12	52486954	52487525	572	14	13883
chr12	52674154	52674757	604	14	13884
chr12	53024575	53025075	501	14	13885
chr12	53764266	53765600	1335	14	13886
chr12	53774020	53774541	522	14	13887
chr12	54427070	54427822	753	14	13888
chr12	60659324	60660004	681	14	13889
chr12	69201450	69202082	633	14	13890
chr12	70943500	70943956	457	14	13891
chr12	75435732	75436448	717	14	13892
chr12	76746650	76747254	605	14	13893
chr12	77309519	77310031	513	14	13894
chr12	79710654	79711138	485	14	13895
chr12	80583817	80584225	409	14	13896
chr12	87120817	87121372	556	14	13897
chr12	88566572	88567224	653	14	13898
chr12	88818754	88819332	579	14	13899
chr12	94968116	94968525	410	14	13900
chr12	106254275	106254843	569	14	13901
chr12	109131665	109132125	461	14	13902
chr12	111475050	111475554	505	14	13903
chr12	112016670	112017172	503	14	13904
chr12	112808611	112809232	622	14	13905
chr12	115108504	115109025	522	14	13906
chr12	116298330	116298900	571	14	13907
chr12	120524654	120525359	706	14	13908
chr12	122430057	122430656	600	14	13909
chr12	131142572	131143270	699	14	13910
chr13	21407002	21407547	546	14	13911
chr13	24296664	24297193	530	14	13912
chr13	28000193	28000790	598	14	13913
chr13	28191865	28192402	538	14	13914
chr13	33413025	33413485	461	14	13915
chr13	33787165	33787893	729	14	13916
chr13	34897275	34897783	509	14	13917
chr13	35322107	35322733	627	14	13918
chr13	36510576	36511315	740	14	13919
chr13	37869175	37870186	1012	14	13920
chr13	48806575	48807143	569	14	13921
chr13	63303351	63303975	625	14	13922
chr13	63871476	63871947	472	14	13923
chr13	74720051	74720701	651	14	13924
chr13	78096420	78096993	574	14	13925
chr13	92896465	92897016	552	14	13926
chr13	95752576	95753223	648	14	13927
chr13	95780275	95780826	552	14	13928
chr13	99992824	99993366	543	14	13929
chr13	100133719	100134266	548	14	13930
chr13	108471293	108471776	484	14	13931
chr13	109612774	109613235	462	14	13932
chr13	109856565	109857075	511	14	13933
chr13	111472190	111472975	786	14	13934
chr13	112525625	112526276	652	14	13935
chr14	20006687	20007272	586	14	13936
chr14	30218636	30219154	519	14	13937
chr14	32339912	32340407	496	14	13938
chr14	34263499	34264054	556	14	13939
chr14	34307057	34307604	548	14	13940
chr14	44467304	44467799	496	14	13941
chr14	50469754	50470549	796	14	13942
chr14	51011586	51012076	491	14	13943
chr14	59275404	59275949	546	14	13944
chr14	64549576	64550137	562	14	13945
chr14	65698202	65698726	525	14	13946
chr14	68627554	68628157	604	14	13947
chr14	69616587	69617154	568	14	13948
chr14	74360849	74361328	480	14	13949
chr14	75663104	75663649	546	14	13950
chr14	75993045	75993552	508	14	13951
chr14	81414887	81415476	590	14	13952
chr14	82077007	82077745	739	14	13953
chr14	86375904	86376387	484	14	13954
chr14	87556604	87557158	555	14	13955
chr14	88083554	88084004	451	14	13956
chr14	91615849	91616304	456	14	13957
chr14	91732137	91732776	640	14	13958
chr14	93430052	93430754	703	14	13959
chr14	103497449	103498104	656	14	13960
chr15	28430214	28430772	559	14	13961
chr15	28452921	28453393	473	14	13962
chr15	29459206	29459764	559	14	13963
chr15	31161714	31162311	598	14	13964
chr15	39922108	39922611	504	14	13965
chr15	45020764	45021384	621	14	13966
chr15	45795151	45795672	522	14	13967
chr15	52301222	52301800	579	14	13968
chr15	52311065	52311536	472	14	13969
chr15	62404977	62405618	642	14	13970
chr15	63320634	63321156	523	14	13971
chr15	63794200	63794834	635	14	13972
chr15	68209736	68210362	627	14	13973
chr15	68759975	68760571	597	14	13974
chr15	69775036	69775564	529	14	13975
chr15	69776972	69777725	754	14	13976
chr15	80224815	80225318	504	14	13977
chr15	85708134	85708793	660	14	13978
chr15	86064664	86065175	512	14	13979
chr15	86071455	86072056	602	14	13980
chr15	86380201	86380775	575	14	13981
chr15	86722856	86723211	356	14	13982
chr15	89678101	89678522	422	14	13983
chr15	90590100	90590643	544	14	13984
chr15	90695375	90695935	561	14	13985
chr15	93315708	93316325	618	14	13986
chr15	93696105	93696598	494	14	13987
chr15	94749650	94750168	519	14	13988
chr15	100105811	100106400	590	14	13989
chr15	101449764	101450500	737	14	13990
chr16	771039	771651	613	14	13991
chr16	4536126	4536554	429	14	13992
chr16	6615836	6616327	492	14	13993
chr16	11323704	11324261	558	14	13994
chr16	11453104	11453654	551	14	13995
chr16	11903852	11904461	610	14	13996
chr16	20374554	20375006	453	14	13997
chr16	54462904	54463486	583	14	13998
chr16	58708399	58708954	556	14	13999
chr16	66771127	66771904	778	14	14000
chr16	69632104	69632706	603	14	14001
chr16	73008186	73008776	591	14	14002
chr16	81025406	81025906	501	14	14003
chr16	83635626	83636104	479	14	14004
chr16	85222904	85223404	501	14	14005
chr17	670273	670836	564	14	14006
chr17	1070828	1071413	586	14	14007
chr17	1463759	1464400	642	14	14008
chr17	10113509	10113999	491	14	14009
chr17	12477823	12478293	471	14	14010
chr17	12478902	12479408	507	14	14011
chr17	15788256	15788809	554	14	14012
chr17	16044972	16045356	385	14	14013
chr17	17464994	17465713	720	14	14014
chr17	17739459	17739994	536	14	14015
chr17	19844206	19844763	558	14	14016
chr17	21904465	21904969	505	14	14017
chr17	31239329	31239906	578	14	14018
chr17	35540049	35540629	581	14	14019
chr17	36070315	36070909	595	14	14020
chr17	36361773	36362173	401	14	14021
chr17	38984706	38985225	520	14	14022
chr17	42147834	42148429	596	14	14023
chr17	46896028	46896700	673	14	14024
chr17	50166578	50167092	515	14	14025
chr17	51209406	51209978	573	14	14026
chr17	53862925	53863459	535	14	14027
chr17	55651406	55652029	624	14	14028
chr17	62622878	62623375	498	14	14029
chr17	70428429	70429178	750	14	14030
chr17	71926375	71926972	598	14	14031
chr17	76759347	76759909	563	14	14032
chr17	76827923	76828525	603	14	14033
chr17	77805324	77805947	624	14	14034
chr17	78037664	78038294	631	14	14035
chr17	79533508	79534256	749	14	14036
chr17	80250378	80251049	672	14	14037
chr17	80460028	80460559	532	14	14038
chr18	8506187	8506739	553	14	14039
chr18	13290985	13291572	588	14	14040
chr18	14781699	14782244	546	14	14041
chr18	18748894	18749370	477	14	14042
chr18	24259094	24259635	542	14	14043
chr18	25557235	25557849	615	14	14044
chr18	39783185	39783668	484	14	14045
chr18	42383120	42383644	525	14	14046
chr18	45732045	45732496	452	14	14047
chr18	47086860	47087354	495	14	14048
chr18	48149190	48149600	411	14	14049
chr18	53002168	53002818	651	14	14050
chr18	55959837	55960394	558	14	14051
chr18	56742999	56743508	510	14	14052
chr18	59303500	59304044	545	14	14053
chr18	59868937	59869594	658	14	14054
chr18	64688244	64688770	527	14	14055
chr18	74120594	74121190	597	14	14056
chr18	74901585	74902122	538	14	14057
chr18	75388650	75389395	746	14	14058
chr19	4713364	4714161	798	14	14059
chr19	5022665	5023518	854	14	14060
chr19	7328444	7328796	353	14	14061
chr19	7985084	7985661	578	14	14062
chr19	16973408	16973845	438	14	14063
chr19	17067968	17068574	607	14	14064
chr19	28239393	28239974	582	14	14065
chr19	32760668	32761193	526	14	14066
chr19	35940081	35940853	773	14	14067
chr19	45256411	45256927	517	14	14068
chr19	45970681	45971466	786	14	14069
chr19	46220387	46221093	707	14	14070
chr19	47479594	47480174	581	14	14071
chr19	47759464	47760561	1098	14	14072
chr19	58826177	58826643	467	14	14073
chr2	5629981	5630492	512	14	14074
chr2	7537457	7537969	513	14	14075
chr2	8665743	8666361	619	14	14076
chr2	8761053	8761993	941	14	14077
chr2	11795719	11796244	526	14	14078
chr2	13677544	13678053	510	14	14079
chr2	15447617	15448111	495	14	14080
chr2	18537971	18538543	573	14	14081
chr2	18679594	18680116	523	14	14082
chr2	19851176	19851661	486	14	14083
chr2	20736269	20736766	498	14	14084
chr2	23385661	23386128	468	14	14085
chr2	27205234	27205871	638	14	14086
chr2	28833546	28834193	648	14	14087
chr2	28939374	28939911	538	14	14088
chr2	33386444	33387011	568	14	14089
chr2	33990594	33991416	823	14	14090
chr2	40349094	40349570	477	14	14091
chr2	42282764	42283493	730	14	14092
chr2	43333167	43333744	578	14	14093
chr2	43506611	43507067	457	14	14094
chr2	44125567	44126105	539	14	14095
chr2	44417661	44418194	534	14	14096
chr2	47402024	47402653	630	14	14097
chr2	50577444	50577934	491	14	14098
chr2	51514269	51514888	620	14	14099
chr2	54248576	54249205	630	14	14100
chr2	54745584	54746094	511	14	14101
chr2	55093707	55094143	437	14	14102
chr2	63016731	63017620	890	14	14103
chr2	65413307	65413861	555	14	14104
chr2	73296529	73297144	616	14	14105
chr2	74153805	74154393	589	14	14106
chr2	79398794	79399237	444	14	14107
chr2	82879294	82879794	501	14	14108
chr2	86667974	86668656	683	14	14109
chr2	95645276	95645943	668	14	14110
chr2	98973157	98973657	501	14	14111
chr2	106005311	106005869	559	14	14112
chr2	120049516	120050043	528	14	14113
chr2	121048968	121049507	540	14	14114
chr2	121179811	121180338	528	14	14115
chr2	124221265	124221794	530	14	14116
chr2	124951211	124951757	547	14	14117
chr2	130998069	130999076	1008	14	14118
chr2	145451694	145452287	594	14	14119
chr2	148318344	148318837	494	14	14120
chr2	150796384	150796861	478	14	14121
chr2	159916921	159917526	606	14	14122
chr2	159919502	159919957	456	14	14123
chr2	162171157	162171644	488	14	14124
chr2	171407092	171407611	520	14	14125
chr2	177331821	177332294	474	14	14126
chr2	178107069	178107744	676	14	14127
chr2	179116907	179117369	463	14	14128
chr2	180866311	180866831	521	14	14129
chr2	181193405	181193916	512	14	14130
chr2	184291094	184291707	614	14	14131
chr2	184412269	184412777	509	14	14132
chr2	192276107	192276661	555	14	14133
chr2	194598344	194598992	649	14	14134
chr2	196986776	196987311	536	14	14135
chr2	197718071	197718669	599	14	14136
chr2	201606461	201607124	664	14	14137
chr2	208528761	208529285	525	14	14138
chr2	215990307	215990727	421	14	14139
chr2	216288061	216288587	527	14	14140
chr2	219309307	219309831	525	14	14141
chr2	222394744	222395228	485	14	14142
chr2	223317127	223317592	466	14	14143
chr2	225196261	225196893	633	14	14144
chr2	230393161	230393744	584	14	14145
chr2	230694466	230694992	527	14	14146
chr2	234849594	234850124	531	14	14147
chr2	238683438	238683928	491	14	14148
chr20	9562050	9562550	501	14	14149
chr20	17538255	17538770	516	14	14150
chr20	17538962	17539480	519	14	14151
chr20	30791611	30792850	1240	14	14152
chr20	33637569	33638162	594	14	14153
chr20	34359500	34360130	631	14	14154
chr20	39102300	39102830	531	14	14155
chr20	43095931	43096599	669	14	14156
chr20	44407662	44408219	558	14	14157
chr20	45031662	45032405	744	14	14158
chr20	47612012	47612519	508	14	14159
chr20	49999579	50000105	527	14	14160
chr20	50374630	50375255	626	14	14161
chr20	52354650	52355371	722	14	14162
chr20	55179621	55180145	525	14	14163
chr20	58543719	58544350	632	14	14164
chr20	61531855	61532519	665	14	14165
chr20	62219630	62220149	520	14	14166
chr21	16806061	16806789	729	14	14167
chr21	19505801	19506378	578	14	14168
chr21	23269853	23270343	491	14	14169
chr21	27398237	27398893	657	14	14170
chr21	27496882	27497280	399	14	14171
chr21	30666294	30666787	494	14	14172
chr21	39591111	39591631	521	14	14173
chr21	40269543	40270081	539	14	14174
chr21	40361693	40362511	819	14	14175
chr21	43233889	43234406	518	14	14176
chr21	43804081	43804680	600	14	14177
chr21	44375680	44376487	808	14	14178
chr21	45396494	45397501	1008	14	14179
chr22	16381296	16381748	453	14	14180
chr22	27416722	27417244	523	14	14181
chr22	29209684	29210297	614	14	14182
chr22	30417844	30418352	509	14	14183
chr22	34001611	34002102	492	14	14184
chr22	35863610	35864234	625	14	14185
chr22	39807594	39808144	551	14	14186
chr22	43832146	43832748	603	14	14187
chr22	46086265	46086760	496	14	14188
chr22	46205286	46205747	462	14	14189
chr22	46408982	46410415	1434	14	14190
chr22	46654746	46655329	584	14	14191
chr22	47056702	47057279	578	14	14192
chr22	47138729	47139252	524	14	14193
chr22	49906173	49906728	556	14	14194
chr22	50324551	50325196	646	14	14195
chr3	5207373	5207850	478	14	14196
chr3	7413799	7414321	523	14	14197
chr3	9844949	9845499	551	14	14198
chr3	11694999	11695469	471	14	14199
chr3	14443753	14444299	547	14	14200
chr3	14989507	14990001	495	14	14201
chr3	22200751	22201245	495	14	14202
chr3	29843547	29844023	477	14	14203
chr3	33523597	33524059	463	14	14204
chr3	37286465	37286984	520	14	14205
chr3	37636621	37637437	817	14	14206
chr3	42820319	42821247	929	14	14207
chr3	49044425	49045249	825	14	14208
chr3	51229049	51229573	525	14	14209
chr3	53569302	53569829	528	14	14210
chr3	58150836	58151447	612	14	14211
chr3	59395022	59395597	576	14	14212
chr3	59559649	59560073	425	14	14213
chr3	65469173	65469801	629	14	14214
chr3	66524028	66524562	535	14	14215
chr3	66658609	66659173	565	14	14216
chr3	68364625	68365168	544	14	14217
chr3	70786971	70787501	531	14	14218
chr3	72799533	72800123	591	14	14219
chr3	73773423	73773947	525	14	14220
chr3	73774773	73775349	577	14	14221
chr3	79407473	79407954	482	14	14222
chr3	93745523	93745999	477	14	14223
chr3	94309862	94310386	525	14	14224
chr3	96202500	96203025	526	14	14225
chr3	104145419	104146133	715	14	14226
chr3	106061250	106061759	510	14	14227
chr3	110703747	110704251	505	14	14228
chr3	114125023	114125650	628	14	14229
chr3	114919023	114919475	453	14	14230
chr3	117167750	117168223	474	14	14231
chr3	121792003	121792549	547	14	14232
chr3	128004700	128005219	520	14	14233
