chr	start	end	size	ARtal 	enhid
15	78749408	78749972	565	9	19410
15	79223225	79223749	525	9	19411
15	80186584	80187072	489	9	19412
15	83831806	83832322	517	9	19413
15	90289615	90290775	1161	9	19414
15	90296371	90296822	452	9	19415
15	90298635	90299125	491	9	19416
15	90638906	90639351	446	9	19417
15	90703522	90704175	654	9	19418
15	90962864	90963477	614	9	19419
15	92372225	92372723	499	9	19420
15	93425458	93426120	663	9	19421
15	93451635	93452122	488	9	19422
15	95134593	95135105	513	9	19423
15	96219114	96219727	614	9	19424
15	96459972	96460425	454	9	19425
15	96572334	96572800	467	9	19426
15	96596384	96596964	581	9	19427
15	96879350	96879773	424	9	19428
15	98503435	98504115	681	9	19429
15	99198084	99198575	492	9	19430
15	99326314	99326850	537	9	19431
15	100289568	100290051	484	9	19432
15	101066327	101066775	449	9	19433
15	101105822	101106321	500	9	19434
15	101526751	101527175	425	9	19435
15	101732325	101732851	527	9	19436
16	121239	121915	677	9	19437
16	475086	475706	621	9	19438
16	974054	974594	541	9	19439
16	2197944	2198518	575	9	19440
16	2255199	2255836	638	9	19441
16	2273265	2273983	719	9	19442
16	3200394	3200968	575	9	19443
16	5074544	5075049	506	9	19444
16	12431995	12432418	424	9	19445
16	14296604	14297056	453	9	19446
16	15905979	15906456	478	9	19447
16	20688815	20689454	640	9	19448
16	22217265	22217659	395	9	19449
16	22308304	22308756	453	9	19450
16	22739483	22740049	567	9	19451
16	27214656	27215439	784	9	19452
16	28538254	28538825	572	9	19453
16	31470454	31471201	748	9	19454
16	33963049	33963304	256	9	19455
16	48290538	48291199	662	9	19456
16	51987032	51987554	523	9	19457
16	56642154	56642551	398	9	19458
16	56659204	56659889	686	9	19459
16	56781665	56782404	740	9	19460
16	58026665	58027210	546	9	19461
16	58056861	58057354	494	9	19462
16	59820305	59820804	500	9	19463
16	63604756	63605306	551	9	19464
16	66284586	66285199	614	9	19465
16	70976586	70977094	509	9	19466
16	71006277	71006756	480	9	19467
16	71075444	71075854	411	9	19468
16	72513230	72513715	486	9	19469
16	77216901	77217604	704	9	19470
16	79921349	79921776	428	9	19471
16	81311254	81311704	451	9	19472
16	83835699	83836154	456	9	19473
16	84813104	84813804	701	9	19474
16	85517765	85518454	690	9	19475
16	85714818	85715229	412	9	19476
17	674275	674778	504	9	19477
17	789350	789828	479	9	19478
17	830894	831394	501	9	19479
17	1337044	1337709	666	9	19480
17	2496792	2497337	546	9	19481
17	4253559	4254026	468	9	19482
17	4693337	4693859	523	9	19483
17	6296529	6297144	616	9	19484
17	11843472	11843922	451	9	19485
17	15373822	15374375	554	9	19486
17	16074858	16075359	502	9	19487
17	17903287	17903815	529	9	19488
17	19301406	19301919	514	9	19489
17	30918109	30918559	451	9	19490
17	31945475	31946025	551	9	19491
17	37617459	37618179	721	9	19492
17	40776109	40776644	536	9	19493
17	41116294	41116944	651	9	19494
17	41438300	41438906	607	9	19495
17	44176906	44177597	692	9	19496
17	46276437	46277025	589	9	19497
17	46879429	46880009	581	9	19498
17	46969479	46970236	758	9	19499
17	47890422	47890923	502	9	19500
17	48933228	48933852	625	9	19501
17	49431628	49432225	598	9	19502
17	49935829	49936287	459	9	19503
17	51215225	51215709	485	9	19504
17	54240209	54240794	586	9	19505
17	54878906	54879394	489	9	19506
17	55112228	55112686	459	9	19507
17	55184759	55185328	570	9	19508
17	55989375	55990029	655	9	19509
17	61116778	61117199	422	9	19510
17	62747459	62747959	501	9	19511
17	64768508	64768986	479	9	19512
17	64954259	64954709	451	9	19513
17	68055037	68055694	658	9	19514
17	68187325	68187778	454	9	19515
17	70179087	70179779	693	9	19516
17	70464229	70464775	547	9	19517
17	71304374	71304906	533	9	19518
17	73020774	73021229	456	9	19519
17	74258886	74259506	621	9	19520
17	77631678	77632206	529	9	19521
17	77934113	77935106	994	9	19522
17	79017537	79018109	573	9	19523
17	79024929	79025406	478	9	19524
17	79626497	79627025	529	9	19525
17	79779609	79780113	505	9	19526
17	80517447	80518029	583	9	19527
17	80989887	80990394	508	9	19528
18	386904	387458	555	9	19529
18	3340860	3341245	386	9	19530
18	6150270	6150744	475	9	19531
18	7637340	7637785	446	9	19532
18	8301040	8301687	648	9	19533
18	8331590	8331940	351	9	19534
18	10519945	10520490	546	9	19535
18	12103235	12103685	451	9	19536
18	12264900	12265318	419	9	19537
18	20079345	20079885	541	9	19538
18	21032835	21033390	556	9	19539
18	21130858	21131246	389	9	19540
18	28770935	28771345	411	9	19541
18	29896694	29897185	492	9	19542
18	43354054	43354672	619	9	19543
18	43835944	43836449	506	9	19544
18	46478145	46479235	1091	9	19545
18	49587395	49587772	378	9	19546
18	55297244	55297885	642	9	19547
18	55382794	55383335	542	9	19548
18	55819549	55820085	537	9	19549
18	55982304	55983090	787	9	19550
18	55988010	55988744	735	9	19551
18	56239850	56240394	545	9	19552
18	56529710	56530254	545	9	19553
18	56620085	56620518	434	9	19554
18	57566685	57567444	760	9	19555
18	73107735	73108149	415	9	19556
18	77439260	77440020	761	9	19557
18	77793949	77794839	891	9	19558
19	755058	755668	611	9	19559
19	796866	797361	496	9	19560
19	1438166	1438925	760	9	19561
19	2602384	2602843	460	9	19562
19	3374709	3375418	710	9	19563
19	4065553	4065934	382	9	19564
19	5937916	5938559	644	9	19565
19	10714710	10715277	568	9	19566
19	10981224	10982111	888	9	19567
19	11616209	11616734	526	9	19568
19	11840324	11840864	541	9	19569
19	12546214	12546846	633	9	19570
19	12897234	12897758	525	9	19571
19	13094031	13094714	684	9	19572
19	13105775	13106293	519	9	19573
19	13164514	13165174	661	9	19574
19	16599627	16600193	567	9	19575
19	18140459	18141084	626	9	19576
19	18302574	18303153	580	9	19577
19	33487864	33488461	598	9	19578
19	33532424	33532987	564	9	19579
19	34850043	34850674	632	9	19580
19	35168166	35168714	549	9	19581
19	35328164	35328593	430	9	19582
19	35331643	35332103	461	9	19583
19	35704764	35705316	553	9	19584
19	35878074	35878543	470	9	19585
19	36024768	36025264	497	9	19586
19	36066414	36066815	402	9	19587
19	38548524	38549514	991	9	19588
19	39897111	39897708	598	9	19589
19	39902749	39903427	679	9	19590
19	41109481	41110112	632	9	19591
19	42363743	42364364	622	9	19592
19	45310393	45310974	582	9	19593
19	45958824	45959514	691	9	19594
19	48248566	48249114	549	9	19595
19	49321712	49322062	351	9	19596
19	52430191	52430834	644	9	19597
19	53448330	53449024	695	9	19598
19	54511914	54512374	461	9	19599
19	54666034	54666827	794	9	19600
19	56653564	56654074	511	9	19601
19	58322174	58322664	491	9	19602
2	7129061	7129519	459	9	19603
2	9468026	9468479	454	9	19604
2	9930843	9931469	627	9	19605
2	12301161	12301593	433	9	19606
2	16034393	16035016	624	9	19607
2	17499221	17499744	524	9	19608
2	18933261	18933774	514	9	19609
2	19005579	19006157	579	9	19610
2	19964263	19964682	420	9	19611
2	20581356	20581844	489	9	19612
2	20646556	20647343	788	9	19613
2	27193076	27193779	704	9	19614
2	28906057	28906761	705	9	19615
2	29673671	29674217	547	9	19616
2	33799226	33799661	436	9	19617
2	36168711	36169269	559	9	19618
2	38667861	38668346	486	9	19619
2	38947626	38948244	619	9	19620
2	39017419	39017887	469	9	19621
2	39773557	39774111	555	9	19622
2	40952111	40952592	482	9	19623
2	42360042	42360729	688	9	19624
2	42880992	42881461	470	9	19625
2	43679426	43679879	454	9	19626
2	44692593	44693111	519	9	19627
2	46165779	46166461	683	9	19628
2	46848561	46849034	474	9	19629
2	49526116	49526684	569	9	19630
2	54851842	54852544	703	9	19631
2	62270069	62270569	501	9	19632
2	62534057	62534543	487	9	19633
2	68210642	68211226	585	9	19634
2	68272484	68272961	478	9	19635
2	72778926	72779544	619	9	19636
2	77048920	77049524	605	9	19637
2	85940257	85940776	520	9	19638
2	85980861	85981388	528	9	19639
2	99246492	99246976	485	9	19640
2	101692807	101693411	605	9	19641
2	102438511	102438931	421	9	19642
2	103155769	103156244	476	9	19643
2	106942466	106942964	499	9	19644
2	107367844	107368361	518	9	19645
2	109449561	109450069	509	9	19646
2	111531096	111531594	499	9	19647
2	112460143	112460657	515	9	19648
2	113032829	113033517	689	9	19649
2	117463894	117464394	501	9	19650
2	121238643	121239216	574	9	19651
2	124797357	124797861	505	9	19652
2	130864574	130865194	621	9	19653
2	133236633	133237157	525	9	19654
2	134329494	134329957	464	9	19655
2	136498993	136499578	586	9	19656
2	136742457	136743143	687	9	19657
2	142250388	142250871	484	9	19658
2	142459138	142459644	507	9	19659
2	149937507	149937994	488	9	19660
2	151716819	151717334	516	9	19661
2	153155142	153155592	451	9	19662
2	155303839	155304607	769	9	19663
2	155690377	155690792	416	9	19664
2	161077011	161077476	466	9	19665
2	164527387	164527832	446	9	19666
2	165170627	165171181	555	9	19667
2	165790157	165790711	555	9	19668
2	167116444	167116984	541	9	19669
2	167668644	167669169	526	9	19670
2	168659944	168660569	626	9	19671
2	169058334	169058811	478	9	19672
2	171150361	171150832	472	9	19673
2	171361417	171361883	467	9	19674
2	172802431	172803011	581	9	19675
2	173296107	173296566	460	9	19676
2	175478961	175479544	584	9	19677
2	183885611	183886081	471	9	19678
2	191334567	191334957	391	9	19679
2	192502861	192503311	451	9	19680
2	193272529	193273194	666	9	19681
2	196075994	196076556	563	9	19682
2	206772876	206773607	732	9	19683
2	208394342	208395028	687	9	19684
2	208444133	208444761	629	9	19685
2	208884661	208885194	534	9	19686
2	213129016	213129461	446	9	19687
2	216755238	216755657	420	9	19688
2	218552469	218552961	493	9	19689
2	219221293	219221876	584	9	19690
2	219634397	219634959	563	9	19691
2	221179094	221179561	468	9	19692
2	221814594	221815079	486	9	19693
2	222069802	222070261	460	9	19694
2	224678861	224679361	501	9	19695
2	227903267	227903716	450	9	19696
2	230808842	230809287	446	9	19697
2	234280769	234281411	643	9	19698
2	234649557	234650061	505	9	19699
2	234839505	234840057	553	9	19700
2	236633543	236634234	692	9	19701
2	238391205	238391669	465	9	19702
2	238875193	238875777	585	9	19703
2	238988457	238988988	532	9	19704
2	242834046	242834432	387	9	19705
20	305970	306469	500	9	19706
20	326111	326562	452	9	19707
20	377317	377907	591	9	19708
20	822755	823371	617	9	19709
20	4844950	4845555	606	9	19710
20	4947880	4948405	526	9	19711
20	9052830	9053405	576	9	19712
20	9315411	9315967	557	9	19713
20	10559121	10559670	550	9	19714
20	14178800	14179200	401	9	19715
20	15799355	15799830	476	9	19716
20	15842850	15843281	432	9	19717
20	16689280	16689700	421	9	19718
20	20343380	20343905	526	9	19719
20	21785404	21785940	537	9	19720
20	23342361	23342955	595	9	19721
20	24985780	24986285	506	9	19722
20	25302519	25303055	537	9	19723
20	30210555	30211030	476	9	19724
20	31595150	31595685	536	9	19725
20	31775579	31776080	502	9	19726
20	32768050	32768547	498	9	19727
20	33780350	33780830	481	9	19728
20	34364369	34364961	593	9	19729
20	36874062	36874612	551	9	19730
20	39765480	39766200	721	9	19731
20	45344021	45344479	459	9	19732
20	45949631	45950205	575	9	19733
20	47280155	47280800	646	9	19734
20	48552562	48553229	668	9	19735
20	49038830	49039369	540	9	19736
20	49409330	49409921	592	9	19737
20	50570480	50571005	526	9	19738
20	52042135	52042803	669	9	19739
20	53297500	53297980	481	9	19740
20	53332774	53333135	362	9	19741
20	56647005	56647580	576	9	19742
20	58791430	58791900	471	9	19743
21	18478308	18478744	437	9	19744
21	22639393	22639893	501	9	19745
21	27060587	27061093	507	9	19746
21	27307143	27307737	595	9	19747
21	27352387	27352893	507	9	19748
21	27530989	27531493	505	9	19749
21	28311892	28312537	646	9	19750
21	29017349	29017937	589	9	19751
21	29178480	29178992	513	9	19752
21	31815453	31816092	640	9	19753
21	33505181	33505611	431	9	19754
21	34801911	34802293	383	9	19755
21	37232531	37232908	378	9	19756
21	37982581	37983049	469	9	19757
21	39933431	39934032	602	9	19758
21	42871184	42872075	892	9	19759
21	42936699	42937334	636	9	19760
21	43021703	43022431	729	9	19761
21	43683001	43683643	643	9	19762
21	43940743	43941253	511	9	19763
21	44865975	44866811	837	9	19764
21	45604536	45605104	569	9	19765
22	18484129	18484705	577	9	19766
22	25471993	25472565	573	9	19767
22	29319811	29320446	636	9	19768
22	29492744	29493303	560	9	19769
22	29525594	29526115	522	9	19770
22	29999236	29999894	659	9	19771
22	30288915	30289410	496	9	19772
22	30819932	30820393	462	9	19773
22	31451315	31451994	680	9	19774
22	32451094	32451594	501	9	19775
22	33156786	33157294	509	9	19776
22	33248586	33249144	559	9	19777
22	33669022	33669360	339	9	19778
22	33996084	33996502	419	9	19779
22	36733336	36734046	711	9	19780
22	38618760	38619294	535	9	19781
22	39150246	39150596	351	9	19782
22	40364489	40365047	559	9	19783
22	42935265	42935894	630	9	19784
22	45277189	45277861	673	9	19785
22	45501083	45501702	620	9	19786
22	47426086	47426496	411	9	19787
22	47856644	47857094	451	9	19788
22	48640762	48641519	758	9	19789
22	49797344	49797794	451	9	19790
22	50355794	50356395	602	9	19791
22	51060394	51060955	562	9	19792
3	6750873	6751349	477	9	19793
3	7367149	7367647	499	9	19794
3	8369601	8370062	462	9	19795
3	8542249	8542702	454	9	19796
3	9191187	9191662	476	9	19797
3	11355809	11356262	454	9	19798
3	14159297	14159701	405	9	19799
3	15653497	15653923	427	9	19800
3	16938987	16939602	616	9	19801
3	17522699	17523099	401	9	19802
3	17594450	17594902	453	9	19803
3	24162854	24163334	481	9	19804
3	27101851	27102300	450	9	19805
3	31790149	31790603	455	9	19806
3	35330152	35330701	550	9	19807
3	38396233	38396787	555	9	19808
3	39489532	39490047	516	9	19809
3	40024454	40025171	718	9	19810
3	40565623	40566203	581	9	19811
3	42278068	42278573	506	9	19812
3	42788009	42788569	561	9	19813
3	45448447	45449001	555	9	19814
3	46446823	46447457	635	9	19815
3	46483401	46483899	499	9	19816
3	47695699	47696173	475	9	19817
3	47814251	47814802	552	9	19818
3	48257101	48257723	623	9	19819
3	50297550	50298049	500	9	19820
3	50483151	50483773	623	9	19821
3	50621269	50621871	603	9	19822
3	52906100	52906601	502	9	19823
3	55560371	55560899	529	9	19824
3	57032095	57032651	557	9	19825
3	57903797	57904221	425	9	19826
3	58045250	58045683	434	9	19827
3	62275551	62276073	523	9	19828
3	63922173	63922625	453	9	19829
3	64254251	64254826	576	9	19830
3	65465603	65466012	410	9	19831
3	69811049	69811479	431	9	19832
3	71060573	71061079	507	9	19833
3	71357502	71357973	472	9	19834
3	71400573	71401199	627	9	19835
3	72677249	72677699	451	9	19836
3	87125923	87126499	577	9	19837
3	87197809	87198350	542	9	19838
3	87204046	87204534	489	9	19839
3	87408873	87409349	477	9	19840
3	87815851	87816251	401	9	19841
3	87976823	87977315	493	9	19842
3	96113401	96114050	650	9	19843
3	96395573	96396159	587	9	19844
3	96431550	96432002	453	9	19845
3	97422154	97422599	446	9	19846
3	100354099	100354587	489	9	19847
3	101511468	101511999	532	9	19848
3	101706847	101707400	554	9	19849
3	103984947	103985449	503	9	19850
3	106417899	106418437	539	9	19851
3	107705900	107706402	503	9	19852
3	108275050	108275449	400	9	19853
3	109743073	109743633	561	9	19854
3	110330865	110331365	501	9	19855
3	110473023	110473547	525	9	19856
3	110598751	110599223	473	9	19857
3	111643112	111643599	488	9	19858
3	120273199	120273699	501	9	19859
3	122529223	122529919	697	9	19860
3	124279651	124280099	449	9	19861
3	124703599	124704134	536	9	19862
3	125654097	125654673	577	9	19863
3	128080919	128081499	581	9	19864
3	128153901	128154469	569	9	19865
3	131951065	131951799	735	9	19866
3	133171750	133172252	503	9	19867
3	133217883	133218473	591	9	19868
3	134100651	134101147	497	9	19869
3	136336223	136336701	479	9	19870
3	138446352	138447149	798	9	19871
3	142046599	142047003	405	9	19872
3	143305304	143305825	522	9	19873
3	148326502	148327001	500	9	19874
3	149050097	149050749	653	9	19875
3	149089051	149089552	502	9	19876
3	149252675	149253273	599	9	19877
3	150407450	150407850	401	9	19878
3	152816783	152817323	541	9	19879
3	153457887	153458349	463	9	19880
3	153898823	153899259	437	9	19881
3	155650999	155651423	425	9	19882
3	164930450	164930900	451	9	19883
3	168595617	168596119	503	9	19884
3	172237819	172238568	750	9	19885
3	172365649	172366171	523	9	19886
3	174034799	174035225	427	9	19887
3	175074619	175075051	433	9	19888
3	177615762	177616349	588	9	19889
3	178302525	178302923	399	9	19890
3	180077637	180078173	537	9	19891
3	182400147	182400573	427	9	19892
3	183361186	183361677	492	9	19893
3	183716284	183716762	479	9	19894
3	183892123	183892671	549	9	19895
3	186711951	186712554	604	9	19896
3	187975251	187975699	449	9	19897
3	188341947	188342584	638	9	19898
3	189781849	189782412	564	9	19899
3	194314129	194314509	381	9	19900
3	194903029	194903723	695	9	19901
3	194959519	194959979	461	9	19902
3	195454259	195454852	594	9	19903
